timestamp_ms,temperature_c,humidity_percent,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_mag_g,gyro_mag_dps,accel_mag_mean,accel_mag_std,accel_mag_rms,accel_mag_max,accel_mag_min,gyro_mag_mean,gyro_mag_std,gyro_mag_rms,gyro_mag_max,gyro_mag_min,accel_z_std,gyro_z_std,temp_change_rate,humidity_change_rate
409151,2.5,20.7,-0.01,-0.01,1.04,0.12,1.07,1.44,1.040096149401583,1.798026696131067,1.0607991047687206,0.012512959376238903,1.060858143202945,1.0708407911543154,1.040096149401583,2.071266297817213,0.18746974264723754,2.0780423479804258,2.257099909175489,1.798026696131067,0.012247448713915896,0.08306623862918089,0.0,0.0
410151,2.5,20.7,-0.04,-0.02,1.07,-0.03,1.36,1.62,1.0709341716464182,2.1153959440256096,1.0628161957319908,0.013310432458168483,1.0628828721924162,1.0709341716464182,1.040096149401583,2.0514053100747565,0.17319156228398264,2.057245731554692,2.257099909175489,1.798026696131067,0.013038404810405304,0.08306623862918089,0.0,0.0
411151,2.5,20.7,-0.04,-0.02,1.08,0.0,1.13,1.56,1.0809255293497328,1.9262658175859322,1.0648798407438533,0.015448494155810033,1.0649694831308547,1.0809255293497328,1.040096149401583,2.0144121000136725,0.17693180649089618,2.0206187171260193,2.257099909175489,1.798026696131067,0.01516575088810311,0.08414273587185063,0.0,0.0
412151,2.5,20.7,-0.04,-0.02,1.07,-0.09,1.39,1.6,1.0709341716464182,2.121367483487951,1.0667461626396935,0.015517107232364529,1.066836444821792,1.0809255293497328,1.040096149401583,1.987265614876165,0.13608534055353932,1.9909897036398756,2.121367483487951,1.798026696131067,0.015165750888103117,0.08414273587185063,0.0,0.0
413151,2.5,20.7,-0.04,-0.02,1.07,-0.15,1.3,1.5,1.0709341716464182,1.9906029237394385,1.0667648387381141,0.015523322455479605,1.0668551916731719,1.0809255293497328,1.040096149401583,1.9903317729939995,0.13592016687454134,1.994041122946064,2.121367483487951,1.798026696131067,0.015165750888103117,0.07402702209328699,0.0,0.0
414151,2.5,20.8,-0.04,-0.03,1.07,-0.08,1.3,1.53,1.071167587261676,2.0093033618645046,1.0729791263101327,0.0044433240294228385,1.07298648640139,1.0809255293497328,1.0709341716464182,2.0325871061406873,0.08418473696748356,2.0339813175149866,2.121367483487951,1.9262658175859322,0.004472135954999633,0.04919349550499499,0.0,0.10000000000000142
415151,2.5,20.8,-0.04,-0.02,1.07,-0.06,1.54,1.77,1.0709341716464182,2.3469341703592796,1.0729791263101327,0.0044433240294228385,1.0729864864013898,1.0809255293497328,1.0709341716464182,2.0788947514074207,0.16551666294771133,2.0841593029324796,2.3469341703592796,1.9262658175859322,0.004472135954999633,0.10616025621672133,0.0,0.0
416151,2.5,20.8,-0.03,-0.02,1.08,0.12,1.33,1.51,1.0806016842481785,2.0157876872329585,1.0729143572898219,0.004298534833025182,1.0729212459449202,1.0806016842481785,1.0709341716464182,2.0967991253368266,0.14888514023702995,2.1010235600773255,2.3469341703592796,1.9906029237394385,0.004472135954999633,0.1121160113453914,0.0,0.0
417151,2.5,20.8,-0.03,-0.02,1.07,-0.11,1.53,1.45,1.07060730429042,2.1108055334397813,1.0728489838186221,0.004338478902476843,1.0728560015211734,1.0806016842481785,1.07060730429042,2.0946867353271927,0.14852390735294177,2.098894947347294,2.3469341703592796,1.9906029237394385,0.004472135954999633,0.1253794241492597,0.0,0.0
418151,2.5,20.9,0.09,0.14,0.78,26.29,-68.0,125.48,0.7975587752636166,145.12199867697524,1.018173904542062,0.12339925095787842,1.024138662486677,1.0806016842481785,0.7975587752636166,30.72096588597435,63.95226750312299,64.92835867323306,145.12199867697524,2.0093033618645046,0.1308816259067712,55.416606897210876,0.0,0.09999999999999787
419151,2.5,20.9,0.31,0.4,0.85,10.06,74.84,-31.57,0.9892421341612982,81.84677208051642,1.0017888139219864,0.11999568898912526,1.0075217119248596,1.0806016842481785,0.7975587752636166,46.68845962970473,64.9504701426925,74.52961236984935,145.12199867697524,2.0157876872329585,0.14370107863199913,60.83469585688746,0.0,0.0
420151,2.5,20.8,0.23,0.04,1.03,4.31,16.9,-5.85,1.0561249926026748,18.39588540951481,0.9988269781132377,0.11802895721589854,1.0043903623591777,1.0806016842481785,0.7975587752636166,49.89824987753584,62.564045976493105,74.97495061685603,145.12199867697524,2.0157876872329585,0.1377316230936091,61.48896714045537,0.0,-0.09999999999999787
421151,2.5,20.8,0.1,0.21,1.03,7.59,-24.38,-36.2,1.0559356040971437,44.299351011047555,0.9938937620830307,0.1142102758754657,0.9991296212203901,1.07060730429042,0.7975587752636166,58.354962542298765,57.09219940901416,77.54300123157473,145.12199867697524,2.1108055334397813,0.128530152104477,66.18207665221756,0.0,0.0
422151,2.5,20.9,0.09,0.23,1.0,-4.24,-10.79,0.02,1.030048542545447,11.593191967702424,0.985782009734036,0.10870734384532564,0.990565495058252,1.0561249926026748,0.7975587752636166,60.25143982915129,54.87110303377091,77.7104005909119,145.12199867697524,11.593191967702424,0.115628716156498,66.23490643157882,0.0,0.09999999999999787
423151,2.5,20.9,0.18,0.22,1.04,10.93,-8.93,-4.47,1.0781465577554845,14.805090340825346,1.0418995662324098,0.03400907755137842,1.0423435134349905,1.0781465577554845,0.9892421341612982,34.18805816192131,29.619298588865274,43.25119189109128,81.84677208051642,11.593191967702424,0.0796868872525461,16.899139918942648,0.0,0.0
424151,2.5,20.9,0.18,0.2,1.04,4.37,7.77,9.86,1.074243920159663,13.292456507357848,1.0588999234320826,0.01907066318752487,1.059037298682157,1.0781465577554845,1.030048542545447,20.477195047289598,13.551251925341498,23.79547562037792,44.299351011047555,11.593191967702424,0.01643167672515483,17.272561188196754,0.0,0.0
425151,2.5,20.9,0.09,0.27,0.98,-30.87,4.78,6.18,1.0204900783447137,31.84333054188899,1.0517729405804903,0.02582831446949881,1.0520266156328935,1.0781465577554845,1.0204900783447137,23.16668407376443,14.346046015644362,26.48287144552116,44.299351011047555,11.593191967702424,0.02683281572999741,18.335095309269622,0.0,0.0
426151,2.5,20.9,0.25,0.21,0.93,18.75,-25.05,-1.89,0.9856469956328179,31.347042922738343,1.0377152188876253,0.038844634266011466,1.0382966820711699,1.0781465577554845,0.9856469956328179,20.57622245610259,10.124380810509997,22.480733973782975,31.84333054188899,11.593191967702424,0.046043457732885346,5.919193357206777,0.0,0.0
427151,2.5,20.9,0.15,0.25,1.12,-57.31,58.35,17.25,1.1573245007343447,83.58660837717966,1.0631704105254047,0.06527516931462647,1.0647722761229277,1.1573245007343447,0.9856469956328179,34.97490573799804,28.56140684162265,43.31105170738758,83.58660837717966,13.292456507357848,0.07155417527999322,8.82443369287802,0.0,0.0
428151,2.5,20.8,0.19,0.23,1.02,-1.13,6.73,2.09,1.0627323275406653,7.137079234532849,1.060087564482441,0.0647529500263,1.0616684981669184,1.1573245007343447,0.9856469956328179,33.44130351673954,30.080638687977167,42.92081825874246,83.58660837717966,7.137079234532849,0.07085195833567337,7.358645935224824,0.0,-0.09999999999999787
429151,2.5,20.8,0.21,0.23,1.03,-2.14,3.97,1.42,1.076057619275102,4.72830836557854,1.0604503043055287,0.0648570745785653,1.0620357809414898,1.1573245007343447,0.9856469956328179,31.72847388838368,31.714233490543215,42.55972438820534,83.58660837717966,4.72830836557854,0.0702139587261678,7.4197540390501375,0.0,0.0
430151,2.5,20.8,0.22,0.24,1.01,-0.41,2.03,3.27,1.0611785900591852,3.870645940925106,1.068588006648423,0.061029419618226256,1.0699813082479526,1.1573245007343447,0.9856469956328179,26.1339369681909,34.06875985677025,40.1438286664339,83.58660837717966,3.870645940925106,0.06760177512462222,7.419165721292445,0.0,0.0
431151,2.5,20.8,0.22,0.25,1.02,-2.58,6.46,3.22,1.0729864864013898,7.66527233697538,1.0860559048021374,0.04035114069655887,1.0866554191646955,1.1573245007343447,1.0611785900591852,21.397582851038305,34.801118662568705,37.7723554997567,83.58660837717966,3.870645940925106,0.045276925690686885,6.642586092780495,0.0,0.0
432151,2.5,20.8,0.17,0.28,0.99,0.26,1.82,5.08,1.0427847332982967,5.402443891425436,1.0631479513149278,0.013059173733048764,1.0632121143026918,1.076057619275102,1.0427847332982967,5.760749953887462,1.603768986163519,5.936657308620736,7.66527233697538,3.870645940925106,0.015165750888102828,1.3938184960750297,0.0,0.0
433151,2.5,20.8,0.15,0.26,1.03,-1.42,9.89,-1.65,1.072846680565308,10.126746762904661,1.0651708219198563,0.013744095576726978,1.0652417565980035,1.076057619275102,1.0427847332982967,6.358683459561825,2.533195773399002,6.750297771209802,10.126746762904661,3.870645940925106,0.01673320053068124,2.543987028268985,0.0,0.0
434151,2.5,20.7,0.18,0.28,1.01,-3.22,5.63,2.06,1.063437821407533,6.805064290658833,1.0626468623463425,0.012331156954709356,1.0627040980442297,1.0729864864013898,1.0427847332982967,6.774034644577883,2.3636239744450127,7.09626098730874,10.126746762904661,3.870645940925106,0.014832396974191076,2.506477608118784,0.0,-0.10000000000000142
435151,2.5,20.7,0.16,0.28,1.01,-1.37,3.44,1.44,1.0602358228243376,3.9729208398859392,1.062458308899373,0.012366378344348885,1.0625158822342375,1.0729864864013898,1.0427847332982967,6.794489624370049,2.3324533072298945,7.107556542159901,10.126746762904661,3.9729208398859392,0.014832396974191076,2.480423350962666,0.0,0.0
436151,2.5,20.8,0.16,0.28,1.02,0.67,0.87,2.0,1.0697663296253066,2.281622229905731,1.0618142775441564,0.011749468252930847,1.061866281600466,1.072846680565308,1.0427847332982967,5.71775960295612,2.9821269931882184,6.309297900717639,10.126746762904661,2.281622229905731,0.014832396974191076,2.392546760253781,0.0,0.10000000000000142
437151,2.5,20.8,0.16,0.28,1.01,4.46,-3.33,0.31,1.0602358228243376,5.574639001765047,1.0653044954493645,0.0057371568933295035,1.0653168542738822,1.072846680565308,1.0602358228243376,5.752198625024042,2.9785673943755846,6.3391860676272955,10.126746762904661,2.281622229905731,0.008944271909998606,1.5552073816700038,0.0,0.0
438151,2.5,20.7,0.17,0.29,1.01,-1.08,2.99,1.88,1.0644716999526103,3.69335890484529,1.0636294993268252,0.003919209385780518,1.0636352758347196,1.0697663296253066,1.0602358228243376,4.465521053412168,1.7544164704863452,4.733208214308768,6.805064290658833,2.281622229905731,0.00447213595499866,0.7280934006024674,0.0,-0.10000000000000142
439151,2.5,20.7,0.17,0.29,1.02,0.78,-0.85,1.13,1.0739646176667088,1.614868415692127,1.0657348585786601,0.006042682591708985,1.0657485632174224,1.0739646176667088,1.0602358228243376,3.427481878418827,1.5473396415739074,3.696354961309858,5.574639001765047,1.614868415692127,0.005477225575050832,0.6785057111040895,0.0,0.0
440151,2.5,20.6,0.18,0.28,1.01,0.49,-0.41,2.7,1.063437821407533,2.7745630286587475,1.0663752582952992,0.0054553294623109925,1.066386421518954,1.0739646176667088,1.0602358228243376,3.187810316173388,1.5344890795053008,3.4707146238202875,5.574639001765047,1.614868415692127,0.005477225575050832,0.9128691034320664,0.0,-0.09999999999999787
441151,2.5,20.6,0.17,0.28,1.01,1.71,-1.89,-0.17,1.0617909398747005,2.554427528821282,1.0647801803451782,0.0053813966693337986,1.0647910593163337,1.0739646176667088,1.0602358228243376,3.242371375956499,1.4986443292090115,3.508521055943658,5.574639001765047,1.614868415692127,0.00447213595499866,1.15993534302601,0.0,0.0
442151,2.5,20.7,0.18,0.29,1.01,1.39,0.03,2.43,1.0661144403862093,2.7996249748850293,1.0659559038575526,0.004744869759619011,1.0659643521244038,1.0739646176667088,1.0617909398747005,2.687368570580495,0.741645270542489,2.7680281790473162,3.69335890484529,1.614868415692127,0.00447213595499866,1.1544392578221103,0.0,0.09999999999999787
443151,2.5,20.7,0.18,0.28,1.01,-0.56,-0.43,3.11,1.063437821407533,3.18913781451978,1.065749128148537,0.004847144859797477,1.0657579462523374,1.0739646176667088,1.0617909398747005,2.586524352515393,0.5892917081580974,2.639681799005327,3.18913781451978,1.614868415692127,0.00447213595499866,1.3458083073011784,0.0,0.0
444151,2.5,20.7,0.17,0.28,1.01,0.47,2.05,0.78,1.0617909398747005,2.2431674034721527,1.0633143925901352,0.0017686543867211464,1.063315569339601,1.0661144403862093,1.0617909398747005,2.7121841500713986,0.34780945951011427,2.7299670327679784,3.18913781451978,2.2431674034721527,0.0,1.399982142743565,0.0,0.0
445151,2.5,20.7,0.31,0.44,1.07,-13.34,-18.76,-26.52,1.1977478866606277,35.116998732807446,1.0901764056407544,0.06016025041717469,1.0915035501545562,1.1977478866606277,1.0617909398747005,9.180671290901138,14.502977049920736,15.891941354032237,35.116998732807446,2.2431674034721527,0.026832815729997253,12.614845619348694,0.0,0.0
446151,2.5,20.6,-0.06,-0.11,0.99,-1.68,0.15,14.24,0.9978977903573091,14.339543228429559,1.077397775737276,0.07309268804376501,1.0793794513515624,1.1977478866606277,0.9978977903573091,11.537694430822793,14.109167552559539,17.098926282079816,35.116998732807446,2.2431674034721527,0.03033150177620605,15.125880800799697,0.0,-0.09999999999999787
447151,2.5,20.6,-0.04,-0.03,1.07,-0.06,1.28,1.59,1.071167587261676,2.0420822706247663,1.0784084051123692,0.07293243262599372,1.0803795629314727,1.1977478866606277,0.9978977903573091,11.38618588997074,14.230007505225958,17.077462340757773,35.116998732807446,2.0420822706247663,0.03741657386773922,15.080190648662267,0.0,0.0
448151,2.5,20.7,-0.04,-0.03,1.07,0.06,1.39,1.63,1.071167587261676,2.1430352306950065,1.079954358283198,0.07261700924306902,1.0819057260223741,1.1977478866606277,0.9978977903573091,11.176965373205785,14.387475675312073,17.044768112239016,35.116998732807446,2.0420822706247663,0.03898717737923558,14.98473990431602,0.0,0.09999999999999787
449151,2.5,20.7,-0.04,-0.03,1.06,-0.03,1.42,1.56,1.0611785900591852,2.1097156206465364,1.0798318883200948,0.07265580643570801,1.0817855610055074,1.1977478866606277,0.9978977903573091,11.150275016640663,14.40830086500823,17.04135968753667,35.116998732807446,2.0420822706247663,0.034928498393145574,15.020457716061815,0.0,0.0
450151,2.5,20.7,-0.04,-0.03,1.07,0.02,1.16,1.54,1.071167587261676,1.9281078807992047,1.0545158284403047,0.03194463117760551,1.0549028391278508,1.071167587261676,0.9978977903573091,4.5124968462390145,5.494100496519112,6.671636980531839,14.339543228429559,1.9281078807992047,0.034928498393145574,5.661825677288278,0.0,0.0
451151,2.5,20.7,-0.03,-0.03,1.07,0.03,1.36,1.66,1.0708407911543154,2.146182657650555,1.0691044285997058,0.004432937583727608,1.0691117808723278,1.071167587261676,1.0611785900591852,2.0738247320832137,0.09158998715889466,2.075442121573136,2.146182657650555,1.9281078807992047,0.004472135954995312,0.04929503018440205,0.0,0.0
452151,2.5,20.7,-0.04,-0.03,1.07,0.0,1.27,1.56,1.071167587261676,2.011591409804685,1.0691044285997058,0.004432937583727608,1.0691117808723278,1.071167587261676,1.0611785900591852,2.0677265599191976,0.09517663449441977,2.069478195101364,2.146182657650555,1.9281078807992047,0.004472135954995312,0.05196152423554506,0.0,0.0
453151,2.5,20.7,-0.04,-0.03,1.07,-0.15,1.4,1.53,1.071167587261676,2.0792787210953705,1.0691044285997058,0.004432937583727608,1.0691117808723278,1.071167587261676,1.0611785900591852,2.05497525799927,0.08643414407121083,2.056428943581567,2.146182657650555,1.9281078807992047,0.004472135954995312,0.05196152423554596,0.0,0.0
454151,2.5,20.6,-0.05,-0.02,1.07,-0.03,1.33,1.4,1.071354283138869,1.9312690128513945,1.0711395672156425,0.0001855568858237679,1.0711395800734842,1.071354283138869,1.0708407911543154,2.019285936440242,0.09463288865981048,2.021059128279032,2.146182657650555,1.9281078807992047,0.0,0.09284395511222786,0.0,-0.09999999999999787
455151,2.5,20.6,-0.04,-0.03,1.07,-0.12,1.33,1.51,1.071167587261676,2.0157876872329585,1.0711395672156425,0.0001855568858237679,1.0711395800734842,1.071354283138869,1.0708407911543154,2.0368218977269925,0.08059588185848365,2.038097151757001,2.146182657650555,1.9312690128513945,0.0,0.09364827815225119,0.0,0.0
456151,2.5,20.6,-0.04,-0.03,1.07,-0.05,1.22,1.54,1.071167587261676,1.9653244007033546,1.0712049264371146,8.349293459154808e-05,1.0712049290401908,1.071354283138869,1.071167587261676,2.0006502463375524,0.05610917736558844,2.0012795906619343,2.0792787210953705,1.9312690128513945,0.0,0.06300793601508878,0.0,0.0
457151,2.5,20.6,-0.04,-0.03,1.06,-0.05,1.37,1.51,1.0611785900591852,2.039485229169361,1.0692071269966164,0.004488816609296986,1.0692146650696484,1.071354283138869,1.0611785900591852,2.0062290102104874,0.05879156602004116,2.0069180351972524,2.0792787210953705,1.9312690128513945,0.004472135954995312,0.05630275304886579,0.0,0.0
458151,2.5,20.7,-0.04,-0.03,1.07,-0.03,1.47,1.65,1.071167587261676,2.2100452484055615,1.0692071269966164,0.004488816609296986,1.0692146650696484,1.071354283138869,1.0611785900591852,2.0323823156725256,0.10794745793559865,2.0346744211298278,2.2100452484055615,1.9312690128513945,0.004472135954995312,0.08927485648759931,0.0,0.09999999999999787
459151,2.5,20.7,-0.03,-0.03,1.07,0.03,1.18,1.59,1.0708407911543154,1.980252509151295,1.0691044285997058,0.0044329375837276275,1.0691117808723278,1.071167587261676,1.0611785900591852,2.0421790149325063,0.09826539934995336,2.044069470443703,2.2100452484055615,1.9653244007033546,0.004472135954995312,0.060000000007343984,0.0,0.0
460151,2.5,20.6,-0.04,-0.04,1.06,-0.12,1.45,1.54,1.061508360777248,2.1186080335918676,1.06717258330282,0.005324172093582247,1.0671832082636983,1.071167587261676,1.0611785900591852,2.0627430842042878,0.10204759040276341,2.064761487436261,2.2100452484055615,1.9653244007033546,0.0054772255750482795,0.055045435786096296,0.0,-0.09999999999999787
461151,2.5,20.6,-0.04,-0.03,1.07,-0.03,1.39,1.6,1.071167587261676,2.1196697856034086,1.06717258330282,0.005324172093582247,1.0671832082636983,1.071167587261676,1.0611785900591852,2.0936121611842986,0.0875222724470533,2.095075177648764,2.2100452484055615,1.980252509151295,0.0054772255750482795,0.05449770638183958,0.0,0.0
462151,2.5,20.6,-0.03,-0.03,1.07,-0.08,1.25,1.65,1.0708407911543154,2.0715694533372515,1.069105023521846,0.004249805929827992,1.0691117808723278,1.071167587261676,1.061508360777248,2.1000290060178766,0.08365236011161781,2.1013614634326956,2.2100452484055615,1.980252509151295,0.004472135954995312,0.04615192304640256,0.0,0.0
463151,2.5,20.6,-0.03,-0.03,1.07,-0.06,1.39,1.47,1.0708407911543154,2.0240059288450714,1.0690396643003741,0.004212504086606766,1.069046303955072,1.071167587261676,1.061508360777248,2.0628211421057787,0.060713833675244626,2.063535800513284,2.1196697856034086,1.980252509151295,0.004472135954995312,0.06819090849139083,0.0,0.0
464151,2.5,20.6,-0.04,-0.03,1.07,0.08,1.3,1.45,1.071167587261676,1.9490767044936943,1.069105023521846,0.004249805929827992,1.0691117808723278,1.071167587261676,1.061508360777248,2.056585981174259,0.0718862124796675,2.057590824240816,2.1196697856034086,1.9490767044936943,0.004472135954995312,0.08467585252527053,0.0,0.0
465151,2.5,20.6,-0.04,-0.03,1.07,-0.02,1.42,1.47,1.071167587261676,2.043942269243434,1.0710368688187317,0.0001789935997480821,1.071036880784224,1.071167587261676,1.0708407911543154,2.041652828304572,0.06298540182223895,2.0424299253585176,2.1196697856034086,1.9490767044936943,0.0,0.09066421565800603,0.0,0.0
466151,2.5,20.6,-0.04,-0.03,1.06,0.06,1.37,1.6,1.0611785900591852,2.1072493919799813,1.0690390693782335,0.004397178487460198,1.069046303955072,1.071167587261676,1.0611785900591852,2.0391687495798863,0.059274897037313874,2.0398578381838277,2.1072493919799813,1.9490767044936943,0.004472135954995312,0.09066421565800603,0.0,0.0
467151,2.5,20.6,-0.04,-0.03,1.07,0.03,1.34,1.56,1.071167587261676,2.0567206908085502,1.0691044285997058,0.004432937583727641,1.0691117808723278,1.071167587261676,1.0611785900591852,2.036198997074146,0.057593883274032365,2.0368505099785796,2.1072493919799813,1.9490767044936943,0.004472135954995312,0.06595452979804735,0.0,0.0
468151,2.5,20.6,-0.04,-0.03,1.07,-0.05,1.27,1.51,1.071167587261676,1.9737021051820358,1.0691697878211777,0.004467215354366606,1.0691772537797464,1.071167587261676,1.0611785900591852,2.0261382323415393,0.06426374796617657,2.0269533788422467,2.1072493919799813,1.9490767044936943,0.004472135954995312,0.06220932406706795,0.0,0.0
469151,2.5,20.6,-0.04,-0.02,1.07,-0.05,1.4,1.56,1.0709341716464182,2.096687864227768,1.0691231046981262,0.004442268654572264,1.0691304878264394,1.071167587261676,1.0611785900591852,2.055660464288354,0.052915682458217275,2.0562052426739896,2.1072493919799813,1.9737021051820358,0.004472135954995312,0.050497524700537325,0.0,0.0
470151,2.5,20.6,-0.03,-0.03,1.07,-0.03,1.42,1.59,1.0708407911543154,2.1319943714747467,1.069057745476654,0.004406931525096033,1.0690650120549265,1.071167587261676,1.0611785900591852,2.073270884734616,0.061925746967309965,2.074010607494571,2.1319943714747467,1.9737021051820358,0.004472135954995312,0.03507135584606428,0.0,0.0
471151,2.5,20.6,-0.04,-0.03,1.07,0.05,1.3,1.53,1.071167587261676,2.008332641770282,1.0710555449171522,0.00015693239823115384,1.0710555541147246,1.071167587261676,1.0708407911543154,2.053487534692677,0.06411849245751303,2.054288197892399,2.1319943714747467,1.9737021051820358,0.0,0.030822070029141946,0.0,0.0
472151,2.5,20.6,-0.04,-0.03,1.06,-0.08,1.48,1.65,1.0611785900591852,2.2179495034828904,1.069057745476654,0.004406931525096033,1.0690650120549265,1.071167587261676,1.0611785900591852,2.0857332972275446,0.09783029205301003,2.0875679629655175,2.2179495034828904,1.9737021051820358,0.004472135954995312,0.05495452666415427,0.0,0.0
473151,2.5,20.6,-0.04,-0.03,1.06,0.05,1.3,1.51,1.0611785900591852,1.9931382290247708,1.067059946036156,0.005370238043608379,1.0670707567916946,1.071167587261676,1.0611785900591852,2.0896205219960917,0.09250725681675209,2.091257994605161,2.2179495034828904,1.9931382290247708,0.0054772255750482795,0.05495452666415427,0.0,0.0
474151,2.5,20.6,-0.04,-0.03,1.06,-0.03,1.37,1.66,1.0611785900591852,2.1525333911463487,1.0651088297187095,0.005382942415809434,1.0651197115817548,1.071167587261676,1.0611785900591852,2.100789627379808,0.09684356904071957,2.102574612231395,2.2179495034828904,1.9931382290247708,0.005477225575048391,0.06797058187834755,0.0,0.0
475151,2.5,20.6,-0.03,-0.03,1.07,0.0,1.37,1.66,1.0708407911543154,2.1523243250030886,1.0651088297187095,0.005382942415809434,1.0651197115817548,1.071167587261676,1.0611785900591852,2.104855618085476,0.09888646907082188,2.106713079657503,2.2179495034828904,1.9931382290247708,0.005477225575048391,0.0752994023939173,0.0,0.0
476151,2.5,20.5,-0.02,-0.04,1.08,0.02,1.13,1.56,1.0809255293497328,1.9263696426179477,1.0670604181363208,0.008807954270182007,1.0670894995266331,1.0809255293497328,1.0611785900591852,2.088463018255009,0.12279159875274336,2.091348847036285,2.2179495034828904,1.9263696426179477,0.008944271909997087,0.06906518660570643,0.0,-0.10000000000000142
477151,2.5,20.5,-0.04,-0.02,1.06,0.06,1.33,1.59,1.0609429767899876,2.073788803133048,1.0670132954824811,0.008847829085103178,1.067042642072003,1.0809255293497328,1.0609429767899876,2.0596308781850405,0.09950279911228521,2.0615528128088303,2.1525333911463487,1.9263696426179477,0.008944271909997087,0.06503845017281015,0.0,0.0
478151,2.5,20.6,-0.04,-0.03,1.07,0.06,1.34,1.54,1.071167587261676,2.0422536571150998,1.0690110949229794,0.008312560644358705,1.069036949782373,1.0809255293497328,1.0609429767899876,2.069453963803107,0.09354338363719795,2.0711446110786182,2.1525333911463487,1.9263696426179477,0.008366600265338473,0.055856960182962705,0.0,0.10000000000000142
479151,2.5,20.6,-0.04,-0.03,1.07,-0.05,1.42,1.69,1.071167587261676,2.207940216581962,1.0710088943634775,0.007066487309968678,1.0710275439968853,1.0809255293497328,1.0609429767899876,2.080535328890229,0.10800894197850346,2.082776992383006,2.207940216581962,1.9263696426179477,0.0070710678118627015,0.06457553717067363,0.0,0.0
480151,2.5,20.5,-0.04,-0.03,1.06,-0.03,1.28,1.39,1.0611785900591852,1.8898148057415571,1.0690764541444515,0.008331806071214332,1.069102427272523,1.0809255293497328,1.0609429767899876,2.028033425037923,0.12659199682037867,2.031191768396081,2.207940216581962,1.8898148057415571,0.008366600265338473,0.10830512453656714,0.0,-0.10000000000000142
481151,2.5,20.5,-0.04,-0.03,1.07,-0.03,1.42,1.57,1.071167587261676,2.1171206862151246,1.0671248657268402,0.0055363511758208675,1.0671363549237745,1.071167587261676,1.0609429767899876,2.0661836337573583,0.11664685803454426,2.06881608655772,2.207940216581962,1.8898148057415571,0.0054772255750482795,0.10853570841378109,0.0,0.0
482151,2.5,20.6,-0.04,-0.03,1.07,-0.12,1.45,1.56,1.071167587261676,2.133190099358236,1.0691697878211779,0.004467215354366599,1.0691772537797464,1.071167587261676,1.0611785900591852,2.078063893002396,0.12057392233581042,2.0808603989696186,2.207940216581962,1.8898148057415571,0.0044721359549953115,0.1070046727992817,0.0,0.10000000000000142
483151,2.5,20.6,-0.04,-0.03,1.07,-0.03,1.36,1.6,1.071167587261676,2.1001190442448734,1.0691697878211777,0.004467215354366599,1.0691772537797464,1.071167587261676,1.0611785900591852,2.0896369704283506,0.11904480153103991,2.0923479634133515,2.207940216581962,1.8898148057415571,0.0044721359549953115,0.10894952960376325,0.0,0.0
484151,2.5,20.5,-0.04,-0.03,1.06,-0.02,1.47,1.53,1.0611785900591852,2.1218388251702813,1.0671719883806796,0.005471199094661425,1.0671832082636983,1.071167587261676,1.0611785900591852,2.0724166921460143,0.10276827156762622,2.074454145070457,2.133190099358236,1.8898148057415571,0.0054772255750482795,0.08215838363113916,0.0,-0.10000000000000142
485151,2.5,20.5,-0.04,-0.02,1.07,-0.14,1.4,1.59,1.0709341716464182,2.1231344752511556,1.0691231046981262,0.0044422686545722515,1.0691304878264394,1.071167587261676,1.0611785900591852,2.1190806260479342,0.012108896859496319,2.1191083030369167,2.133190099358236,2.1001190442448734,0.0044721359549953115,0.02738612789134765,0.0,0.0
486151,2.5,20.5,-0.04,-0.03,1.07,-0.11,1.13,1.57,1.071167587261676,1.937498387096103,1.0691231046981262,0.0044422686545722515,1.0691304878264394,1.071167587261676,1.0611785900591852,2.08315616622413,0.08231332760109725,2.0844567637636433,2.133190099358236,1.937498387096103,0.0044721359549953115,0.02738612789134765,0.0,0.0
487151,2.5,20.5,-0.04,-0.03,1.06,-0.03,1.37,1.62,1.0611785900591852,2.1218388251702813,1.0671253052576282,0.005429419722009721,1.0671363549237745,1.071167587261676,1.0611785900591852,2.080885911386539,0.08072967074781119,2.082138323935276,2.1231344752511556,1.937498387096103,0.0054772255750482795,0.03420526276585517,0.0,0.0
488151,2.5,20.5,-0.04,-0.03,1.08,-0.02,1.37,1.54,1.0811567878897121,2.061286006356226,1.0691231453832355,0.008344160072886145,1.0691491944532345,1.0811567878897121,1.0611785900591852,2.0731193038088094,0.08028349903236306,2.07436255268938,2.1231344752511556,1.937498387096103,0.008366600265338473,0.036742346153739995,0.0,0.0
489151,2.5,20.5,-0.04,-0.03,1.07,0.0,1.33,1.63,1.071167587261676,2.103758541277967,1.0711209448237335,0.007064131219812989,1.0711395800734842,1.0811567878897121,1.0611785900591852,2.0695032470303465,0.07791269576486316,2.0706762180505187,2.1231344752511556,1.937498387096103,0.0070710678118627015,0.03674234615373872,0.0,0.0
490151,2.5,20.5,-0.03,-0.03,1.07,-0.03,1.45,1.56,1.0708407911543154,2.130023474049054,1.0711022687253131,0.0070648718572669305,1.0711209082078457,1.0811567878897121,1.0611785900591852,2.070881046789926,0.07914930546509637,2.072090731604193,2.130023474049054,1.937498387096103,0.0070710678118627015,0.03911521444247986,0.0,0.0
